Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Day ,Hour of Request,Time Slot
5126,Airport,NA,No Cars Available,2016-07-14 20:09:06,NA,Thursday,20,Evening
5125,Airport,NA,No Cars Available,2016-07-14 20:09:13,NA,Thursday,20,Evening
5113,City,NA,No Cars Available,2016-07-14 20:09:49,NA,Thursday,20,Evening
5130,Airport,NA,No Cars Available,2016-07-14 20:10:11,NA,Thursday,20,Evening
5129,Airport,NA,No Cars Available,2016-07-14 20:10:31,NA,Thursday,20,Evening
5138,Airport,NA,No Cars Available,2016-07-14 20:12:41,NA,Thursday,20,Evening
5128,Airport,NA,No Cars Available,2016-07-14 20:12:46,NA,Thursday,20,Evening
5131,City,NA,No Cars Available,2016-07-14 20:13:12,NA,Thursday,20,Evening
5134,Airport,NA,No Cars Available,2016-07-14 20:13:32,NA,Thursday,20,Evening
5137,Airport,NA,No Cars Available,2016-07-14 20:13:35,NA,Thursday,20,Evening
5143,Airport,NA,No Cars Available,2016-07-14 20:14:35,NA,Thursday,20,Evening
5140,Airport,NA,No Cars Available,2016-07-14 20:14:50,NA,Thursday,20,Evening
5139,Airport,NA,No Cars Available,2016-07-14 20:15:50,NA,Thursday,20,Evening
5135,Airport,NA,No Cars Available,2016-07-14 20:16:25,NA,Thursday,20,Evening
5146,Airport,NA,No Cars Available,2016-07-14 20:16:45,NA,Thursday,20,Evening
5148,Airport,NA,No Cars Available,2016-07-14 20:18:17,NA,Thursday,20,Evening
5151,Airport,NA,No Cars Available,2016-07-14 20:19:48,NA,Thursday,20,Evening
5136,Airport,NA,No Cars Available,2016-07-14 20:20:39,NA,Thursday,20,Evening
5147,Airport,NA,No Cars Available,2016-07-14 20:21:30,NA,Thursday,20,Evening
5159,Airport,NA,No Cars Available,2016-07-14 20:22:44,NA,Thursday,20,Evening
5152,Airport,NA,No Cars Available,2016-07-14 20:23:19,NA,Thursday,20,Evening
5162,Airport,NA,No Cars Available,2016-07-14 20:24:20,NA,Thursday,20,Evening
5161,Airport,NA,No Cars Available,2016-07-14 20:24:33,NA,Thursday,20,Evening
5150,Airport,NA,No Cars Available,2016-07-14 20:26:03,NA,Thursday,20,Evening
5156,Airport,NA,No Cars Available,2016-07-14 20:26:14,NA,Thursday,20,Evening
5155,Airport,NA,No Cars Available,2016-07-14 20:26:22,NA,Thursday,20,Evening
5158,Airport,NA,No Cars Available,2016-07-14 20:27:10,NA,Thursday,20,Evening
5170,Airport,NA,No Cars Available,2016-07-14 20:29:01,NA,Thursday,20,Evening
5165,Airport,NA,No Cars Available,2016-07-14 20:30:55,NA,Thursday,20,Evening
5169,Airport,NA,No Cars Available,2016-07-14 20:31:29,NA,Thursday,20,Evening
5157,Airport,NA,No Cars Available,2016-07-14 20:31:56,NA,Thursday,20,Evening
5177,Airport,NA,No Cars Available,2016-07-14 20:33:07,NA,Thursday,20,Evening
5167,Airport,NA,No Cars Available,2016-07-14 20:33:29,NA,Thursday,20,Evening
5173,Airport,NA,No Cars Available,2016-07-14 20:33:48,NA,Thursday,20,Evening
5168,Airport,NA,No Cars Available,2016-07-14 20:33:53,NA,Thursday,20,Evening
5166,Airport,NA,No Cars Available,2016-07-14 20:34:28,NA,Thursday,20,Evening
5183,Airport,NA,No Cars Available,2016-07-14 20:34:55,NA,Thursday,20,Evening
5178,Airport,NA,No Cars Available,2016-07-14 20:35:30,NA,Thursday,20,Evening
5180,Airport,NA,No Cars Available,2016-07-14 20:36:38,NA,Thursday,20,Evening
5179,Airport,NA,No Cars Available,2016-07-14 20:37:22,NA,Thursday,20,Evening
5172,Airport,NA,No Cars Available,2016-07-14 20:37:49,NA,Thursday,20,Evening
5182,Airport,NA,No Cars Available,2016-07-14 20:38:19,NA,Thursday,20,Evening
5181,Airport,NA,No Cars Available,2016-07-14 20:39:20,NA,Thursday,20,Evening
5187,Airport,NA,No Cars Available,2016-07-14 20:42:36,NA,Thursday,20,Evening
5189,Airport,NA,No Cars Available,2016-07-14 20:44:16,NA,Thursday,20,Evening
5186,Airport,NA,No Cars Available,2016-07-14 20:45:34,NA,Thursday,20,Evening
5191,City,NA,No Cars Available,2016-07-14 20:46:54,NA,Thursday,20,Evening
5188,Airport,NA,No Cars Available,2016-07-14 20:48:19,NA,Thursday,20,Evening
5196,Airport,NA,No Cars Available,2016-07-14 20:48:23,NA,Thursday,20,Evening
5190,Airport,NA,No Cars Available,2016-07-14 20:49:42,NA,Thursday,20,Evening
5201,Airport,NA,No Cars Available,2016-07-14 20:50:20,NA,Thursday,20,Evening
5197,Airport,NA,No Cars Available,2016-07-14 20:50:35,NA,Thursday,20,Evening
5195,Airport,NA,No Cars Available,2016-07-14 20:50:45,NA,Thursday,20,Evening
5192,Airport,NA,No Cars Available,2016-07-14 20:52:06,NA,Thursday,20,Evening
5211,Airport,NA,No Cars Available,2016-07-14 20:52:29,NA,Thursday,20,Evening
5204,City,NA,No Cars Available,2016-07-14 20:53:20,NA,Thursday,20,Evening
5203,Airport,NA,No Cars Available,2016-07-14 20:54:01,NA,Thursday,20,Evening
5206,Airport,NA,No Cars Available,2016-07-14 20:54:14,NA,Thursday,20,Evening
5212,Airport,NA,No Cars Available,2016-07-14 20:55:44,NA,Thursday,20,Evening
5218,Airport,NA,No Cars Available,2016-07-14 20:56:01,NA,Thursday,20,Evening
5205,Airport,NA,No Cars Available,2016-07-14 20:56:53,NA,Thursday,20,Evening
5215,Airport,NA,No Cars Available,2016-07-14 20:58:21,NA,Thursday,20,Evening
5213,Airport,NA,No Cars Available,2016-07-14 21:01:14,NA,Thursday,21,Night
5229,Airport,NA,No Cars Available,2016-07-14 21:02:42,NA,Thursday,21,Night
5223,Airport,NA,No Cars Available,2016-07-14 21:03:46,NA,Thursday,21,Night
5220,Airport,NA,No Cars Available,2016-07-14 21:04:06,NA,Thursday,21,Night
5222,Airport,NA,No Cars Available,2016-07-14 21:05:08,NA,Thursday,21,Night
5226,Airport,NA,No Cars Available,2016-07-14 21:05:37,NA,Thursday,21,Night
5238,Airport,NA,No Cars Available,2016-07-14 21:06:15,NA,Thursday,21,Night
5236,Airport,NA,No Cars Available,2016-07-14 21:06:40,NA,Thursday,21,Night
5231,Airport,NA,No Cars Available,2016-07-14 21:08:03,NA,Thursday,21,Night
5230,Airport,NA,No Cars Available,2016-07-14 21:09:10,NA,Thursday,21,Night
5237,Airport,NA,No Cars Available,2016-07-14 21:09:26,NA,Thursday,21,Night
5232,Airport,NA,No Cars Available,2016-07-14 21:10:04,NA,Thursday,21,Night
5240,Airport,NA,No Cars Available,2016-07-14 21:11:16,NA,Thursday,21,Night
5233,City,NA,No Cars Available,2016-07-14 21:11:18,NA,Thursday,21,Night
5239,Airport,NA,No Cars Available,2016-07-14 21:12:36,NA,Thursday,21,Night
5242,Airport,NA,No Cars Available,2016-07-14 21:13:02,NA,Thursday,21,Night
5246,Airport,NA,No Cars Available,2016-07-14 21:13:41,NA,Thursday,21,Night
5228,Airport,NA,No Cars Available,2016-07-14 21:14:49,NA,Thursday,21,Night
5249,Airport,NA,No Cars Available,2016-07-14 21:15:21,NA,Thursday,21,Night
5245,Airport,NA,No Cars Available,2016-07-14 21:17:05,NA,Thursday,21,Night
5257,Airport,NA,No Cars Available,2016-07-14 21:18:16,NA,Thursday,21,Night
5247,Airport,NA,No Cars Available,2016-07-14 21:18:25,NA,Thursday,21,Night
5244,Airport,NA,No Cars Available,2016-07-14 21:18:49,NA,Thursday,21,Night
5252,Airport,NA,No Cars Available,2016-07-14 21:22:57,NA,Thursday,21,Night
5250,Airport,NA,No Cars Available,2016-07-14 21:23:38,NA,Thursday,21,Night
5253,Airport,NA,No Cars Available,2016-07-14 21:23:40,NA,Thursday,21,Night
5256,Airport,NA,No Cars Available,2016-07-14 21:24:01,NA,Thursday,21,Night
5261,Airport,NA,No Cars Available,2016-07-14 21:25:25,NA,Thursday,21,Night
5260,Airport,NA,No Cars Available,2016-07-14 21:26:42,NA,Thursday,21,Night
5258,Airport,NA,No Cars Available,2016-07-14 21:27:13,NA,Thursday,21,Night
5267,Airport,NA,No Cars Available,2016-07-14 21:28:13,NA,Thursday,21,Night
5262,Airport,NA,No Cars Available,2016-07-14 21:28:54,NA,Thursday,21,Night
5259,Airport,NA,No Cars Available,2016-07-14 21:30:20,NA,Thursday,21,Night
5265,Airport,NA,No Cars Available,2016-07-14 21:30:22,NA,Thursday,21,Night
5280,Airport,NA,No Cars Available,2016-07-14 21:34:50,NA,Thursday,21,Night
5279,Airport,NA,No Cars Available,2016-07-14 21:34:54,NA,Thursday,21,Night
5264,Airport,NA,No Cars Available,2016-07-14 21:34:56,NA,Thursday,21,Night
5281,Airport,NA,No Cars Available,2016-07-14 21:35:55,NA,Thursday,21,Night
5269,Airport,NA,No Cars Available,2016-07-14 21:36:33,NA,Thursday,21,Night
5277,Airport,NA,No Cars Available,2016-07-14 21:37:00,NA,Thursday,21,Night
5282,Airport,NA,No Cars Available,2016-07-14 21:37:02,NA,Thursday,21,Night
5278,Airport,NA,No Cars Available,2016-07-14 21:38:13,NA,Thursday,21,Night
5283,Airport,NA,No Cars Available,2016-07-14 21:39:15,NA,Thursday,21,Night
5274,Airport,NA,No Cars Available,2016-07-14 21:40:58,NA,Thursday,21,Night
5301,Airport,NA,No Cars Available,2016-07-14 21:48:17,NA,Thursday,21,Night
5296,Airport,NA,No Cars Available,2016-07-14 21:49:15,NA,Thursday,21,Night
5299,Airport,NA,No Cars Available,2016-07-14 21:49:20,NA,Thursday,21,Night
5293,Airport,NA,No Cars Available,2016-07-14 21:50:36,NA,Thursday,21,Night
5292,Airport,NA,No Cars Available,2016-07-14 21:52:13,NA,Thursday,21,Night
5302,Airport,NA,No Cars Available,2016-07-14 21:53:35,NA,Thursday,21,Night
5303,Airport,NA,No Cars Available,2016-07-14 21:54:00,NA,Thursday,21,Night
5298,Airport,NA,No Cars Available,2016-07-14 21:54:37,NA,Thursday,21,Night
5304,Airport,NA,No Cars Available,2016-07-14 21:56:00,NA,Thursday,21,Night
5305,Airport,NA,No Cars Available,2016-07-14 21:56:02,NA,Thursday,21,Night
5308,Airport,NA,No Cars Available,2016-07-14 21:58:07,NA,Thursday,21,Night
5309,Airport,NA,No Cars Available,2016-07-14 21:58:18,NA,Thursday,21,Night
5312,Airport,NA,No Cars Available,2016-07-14 21:58:40,NA,Thursday,21,Night
5311,Airport,NA,No Cars Available,2016-07-14 22:00:48,NA,Thursday,22,Night
5306,Airport,NA,No Cars Available,2016-07-14 22:01:48,NA,Thursday,22,Night
5307,Airport,NA,No Cars Available,2016-07-14 22:03:36,NA,Thursday,22,Night
5310,Airport,NA,No Cars Available,2016-07-14 22:04:21,NA,Thursday,22,Night
5315,Airport,NA,No Cars Available,2016-07-14 22:05:34,NA,Thursday,22,Night
5314,Airport,NA,No Cars Available,2016-07-14 22:05:56,NA,Thursday,22,Night
5322,Airport,NA,No Cars Available,2016-07-14 22:06:23,NA,Thursday,22,Night
5316,Airport,NA,No Cars Available,2016-07-14 22:06:30,NA,Thursday,22,Night
5319,Airport,NA,No Cars Available,2016-07-14 22:08:03,NA,Thursday,22,Night
5317,Airport,NA,No Cars Available,2016-07-14 22:09:42,NA,Thursday,22,Night
5323,Airport,NA,No Cars Available,2016-07-14 22:13:46,NA,Thursday,22,Night
5320,Airport,NA,No Cars Available,2016-07-14 22:13:58,NA,Thursday,22,Night
5324,Airport,NA,No Cars Available,2016-07-14 22:14:46,NA,Thursday,22,Night
5329,Airport,NA,No Cars Available,2016-07-14 22:15:42,NA,Thursday,22,Night
5330,Airport,NA,No Cars Available,2016-07-14 22:19:56,NA,Thursday,22,Night
5331,Airport,NA,No Cars Available,2016-07-14 22:20:30,NA,Thursday,22,Night
5333,Airport,NA,No Cars Available,2016-07-14 22:22:35,NA,Thursday,22,Night
5332,City,NA,No Cars Available,2016-07-14 22:22:39,NA,Thursday,22,Night
5334,City,NA,No Cars Available,2016-07-14 22:23:02,NA,Thursday,22,Night
5339,City,NA,No Cars Available,2016-07-14 22:28:16,NA,Thursday,22,Night
5343,City,NA,No Cars Available,2016-07-14 22:35:51,NA,Thursday,22,Night
5346,Airport,NA,No Cars Available,2016-07-14 22:46:35,NA,Thursday,22,Night
5353,Airport,NA,No Cars Available,2016-07-14 22:54:09,NA,Thursday,22,Night
5351,City,NA,No Cars Available,2016-07-14 22:54:12,NA,Thursday,22,Night
5356,Airport,NA,No Cars Available,2016-07-14 23:06:44,NA,Thursday,23,Night
5355,City,NA,No Cars Available,2016-07-14 23:10:05,NA,Thursday,23,Night
5363,Airport,NA,No Cars Available,2016-07-14 23:19:41,NA,Thursday,23,Night
5362,Airport,NA,No Cars Available,2016-07-14 23:22:24,NA,Thursday,23,Night
5361,Airport,NA,No Cars Available,2016-07-14 23:22:28,NA,Thursday,23,Night
5365,City,NA,No Cars Available,2016-07-14 23:24:27,NA,Thursday,23,Night
5372,City,NA,No Cars Available,2016-07-14 23:38:08,NA,Thursday,23,Night
5369,Airport,NA,No Cars Available,2016-07-14 23:39:47,NA,Thursday,23,Night
5371,Airport,NA,No Cars Available,2016-07-14 23:41:09,NA,Thursday,23,Night
5375,Airport,NA,No Cars Available,2016-07-14 23:42:27,NA,Thursday,23,Night
5376,City,NA,No Cars Available,2016-07-14 23:43:02,NA,Thursday,23,Night
5378,Airport,NA,No Cars Available,2016-07-14 23:52:06,NA,Thursday,23,Night
6765,Airport,NA,No Cars Available,2016-07-15 00:09:09,NA,Friday,0,Night
5388,Airport,NA,No Cars Available,2016-07-15 00:19:05,NA,Friday,0,Night
5387,City,NA,No Cars Available,2016-07-15 00:19:53,NA,Friday,0,Night
5389,Airport,NA,No Cars Available,2016-07-15 00:20:15,NA,Friday,0,Night
5386,City,NA,No Cars Available,2016-07-15 00:20:52,NA,Friday,0,Night
5390,Airport,NA,No Cars Available,2016-07-15 00:26:36,NA,Friday,0,Night
5391,City,NA,No Cars Available,2016-07-15 00:26:39,NA,Friday,0,Night
5393,Airport,NA,No Cars Available,2016-07-15 00:30:35,NA,Friday,0,Night
5397,City,NA,No Cars Available,2016-07-15 00:52:01,NA,Friday,0,Night
5395,Airport,NA,No Cars Available,2016-07-15 00:53:01,NA,Friday,0,Night
5398,City,NA,No Cars Available,2016-07-15 01:02:15,NA,Friday,1,Night
5401,City,NA,No Cars Available,2016-07-15 01:04:28,NA,Friday,1,Night
5403,Airport,NA,No Cars Available,2016-07-15 01:14:00,NA,Friday,1,Night
5405,Airport,NA,No Cars Available,2016-07-15 01:20:44,NA,Friday,1,Night
5406,City,NA,No Cars Available,2016-07-15 01:27:47,NA,Friday,1,Night
5407,Airport,NA,No Cars Available,2016-07-15 01:31:34,NA,Friday,1,Night
5408,City,NA,No Cars Available,2016-07-15 01:37:01,NA,Friday,1,Night
5411,Airport,NA,No Cars Available,2016-07-15 01:43:11,NA,Friday,1,Night
5412,Airport,NA,No Cars Available,2016-07-15 01:49:06,NA,Friday,1,Night
5413,Airport,NA,No Cars Available,2016-07-15 01:50:12,NA,Friday,1,Night
5414,Airport,NA,No Cars Available,2016-07-15 01:51:08,NA,Friday,1,Night
5415,City,NA,No Cars Available,2016-07-15 01:51:17,NA,Friday,1,Night
5416,City,NA,No Cars Available,2016-07-15 01:53:20,NA,Friday,1,Night
5417,Airport,NA,No Cars Available,2016-07-15 01:59:17,NA,Friday,1,Night
5420,Airport,NA,No Cars Available,2016-07-15 02:09:15,NA,Friday,2,Night
5427,City,NA,No Cars Available,2016-07-15 02:20:24,NA,Friday,2,Night
5426,Airport,NA,No Cars Available,2016-07-15 02:22:32,NA,Friday,2,Night
5429,Airport,NA,No Cars Available,2016-07-15 02:38:44,NA,Friday,2,Night
5433,City,NA,No Cars Available,2016-07-15 02:41:29,NA,Friday,2,Night
5432,Airport,NA,No Cars Available,2016-07-15 02:42:51,NA,Friday,2,Night
5438,City,NA,No Cars Available,2016-07-15 02:59:36,NA,Friday,2,Night
5436,City,NA,No Cars Available,2016-07-15 02:59:38,NA,Friday,2,Night
5443,City,NA,No Cars Available,2016-07-15 03:03:18,NA,Friday,3,Night
5441,City,NA,No Cars Available,2016-07-15 03:06:28,NA,Friday,3,Night
5445,Airport,NA,No Cars Available,2016-07-15 03:07:48,NA,Friday,3,Night
5442,Airport,NA,No Cars Available,2016-07-15 03:08:38,NA,Friday,3,Night
5439,City,NA,No Cars Available,2016-07-15 03:13:10,NA,Friday,3,Night
5449,City,NA,No Cars Available,2016-07-15 03:18:52,NA,Friday,3,Night
5447,City,NA,No Cars Available,2016-07-15 03:19:59,NA,Friday,3,Night
5450,City,NA,No Cars Available,2016-07-15 03:21:40,NA,Friday,3,Night
5451,Airport,NA,No Cars Available,2016-07-15 03:25:14,NA,Friday,3,Night
5446,City,NA,No Cars Available,2016-07-15 03:25:23,NA,Friday,3,Night
5452,Airport,NA,No Cars Available,2016-07-15 03:28:06,NA,Friday,3,Night
5456,Airport,NA,No Cars Available,2016-07-15 03:45:59,NA,Friday,3,Night
5454,Airport,NA,No Cars Available,2016-07-15 03:47:26,NA,Friday,3,Night
5458,Airport,NA,No Cars Available,2016-07-15 04:00:41,NA,Friday,4,Night
5459,Airport,NA,No Cars Available,2016-07-15 04:03:50,NA,Friday,4,Night
5461,Airport,NA,No Cars Available,2016-07-15 04:10:18,NA,Friday,4,Night
5462,Airport,NA,No Cars Available,2016-07-15 04:20:15,NA,Friday,4,Night
5463,Airport,NA,No Cars Available,2016-07-15 04:20:46,NA,Friday,4,Night
5464,City,NA,No Cars Available,2016-07-15 04:21:04,NA,Friday,4,Night
5465,Airport,NA,No Cars Available,2016-07-15 04:29:02,NA,Friday,4,Night
5466,Airport,NA,No Cars Available,2016-07-15 04:31:33,NA,Friday,4,Night
5468,City,NA,No Cars Available,2016-07-15 04:37:39,NA,Friday,4,Night
5467,City,NA,No Cars Available,2016-07-15 04:42:16,NA,Friday,4,Night
5490,City,NA,No Cars Available,2016-07-15 04:50:21,NA,Friday,4,Night
5483,Airport,NA,No Cars Available,2016-07-15 04:51:09,NA,Friday,4,Night
5482,City,NA,No Cars Available,2016-07-15 04:51:13,NA,Friday,4,Night
5485,Airport,NA,No Cars Available,2016-07-15 04:54:24,NA,Friday,4,Night
5491,City,NA,No Cars Available,2016-07-15 04:56:23,NA,Friday,4,Night
5492,City,NA,No Cars Available,2016-07-15 05:01:35,NA,Friday,5,Night
5504,City,NA,No Cars Available,2016-07-15 05:05:11,NA,Friday,5,Night
5507,City,NA,No Cars Available,2016-07-15 05:07:43,NA,Friday,5,Night
5509,City,NA,No Cars Available,2016-07-15 05:08:36,NA,Friday,5,Night
5516,City,NA,No Cars Available,2016-07-15 05:09:02,NA,Friday,5,Night
5527,City,NA,No Cars Available,2016-07-15 05:17:35,NA,Friday,5,Night
5530,City,NA,No Cars Available,2016-07-15 05:19:19,NA,Friday,5,Night
5528,City,NA,No Cars Available,2016-07-15 05:19:40,NA,Friday,5,Night
5523,City,NA,No Cars Available,2016-07-15 05:20:53,NA,Friday,5,Night
5532,City,NA,No Cars Available,2016-07-15 05:22:55,NA,Friday,5,Night
5539,City,NA,No Cars Available,2016-07-15 05:25:38,NA,Friday,5,Night
5542,City,NA,No Cars Available,2016-07-15 05:28:04,NA,Friday,5,Night
5541,City,NA,No Cars Available,2016-07-15 05:28:50,NA,Friday,5,Night
5546,City,NA,No Cars Available,2016-07-15 05:33:09,NA,Friday,5,Night
5550,City,NA,No Cars Available,2016-07-15 05:33:11,NA,Friday,5,Night
5561,City,NA,No Cars Available,2016-07-15 05:40:28,NA,Friday,5,Night
5562,Airport,NA,No Cars Available,2016-07-15 05:43:37,NA,Friday,5,Night
5563,City,NA,No Cars Available,2016-07-15 05:45:23,NA,Friday,5,Night
5567,City,NA,No Cars Available,2016-07-15 05:48:23,NA,Friday,5,Night
5571,City,NA,No Cars Available,2016-07-15 05:52:11,NA,Friday,5,Night
5589,City,NA,No Cars Available,2016-07-15 05:54:44,NA,Friday,5,Night
5574,City,NA,No Cars Available,2016-07-15 05:55:11,NA,Friday,5,Night
5579,City,NA,No Cars Available,2016-07-15 05:56:56,NA,Friday,5,Night
5588,City,NA,No Cars Available,2016-07-15 05:58:33,NA,Friday,5,Night
5593,City,NA,No Cars Available,2016-07-15 06:02:17,NA,Friday,6,Morning
5599,City,NA,No Cars Available,2016-07-15 06:09:11,NA,Friday,6,Morning
5601,Airport,NA,No Cars Available,2016-07-15 06:09:52,NA,Friday,6,Morning
5595,City,NA,No Cars Available,2016-07-15 06:10:06,NA,Friday,6,Morning
5602,City,NA,No Cars Available,2016-07-15 06:10:37,NA,Friday,6,Morning
5592,City,NA,No Cars Available,2016-07-15 06:10:58,NA,Friday,6,Morning
5610,City,NA,No Cars Available,2016-07-15 06:16:34,NA,Friday,6,Morning
5607,City,NA,No Cars Available,2016-07-15 06:18:51,NA,Friday,6,Morning
5616,City,NA,No Cars Available,2016-07-15 06:21:03,NA,Friday,6,Morning
5611,City,NA,No Cars Available,2016-07-15 06:21:15,NA,Friday,6,Morning
5624,City,NA,No Cars Available,2016-07-15 06:29:49,NA,Friday,6,Morning
5625,City,NA,No Cars Available,2016-07-15 06:31:11,NA,Friday,6,Morning
5620,City,NA,No Cars Available,2016-07-15 06:34:55,NA,Friday,6,Morning
5633,City,NA,No Cars Available,2016-07-15 06:41:27,NA,Friday,6,Morning
5670,City,NA,No Cars Available,2016-07-15 06:57:40,NA,Friday,6,Morning
5657,City,NA,No Cars Available,2016-07-15 07:01:00,NA,Friday,7,Morning
5669,City,NA,No Cars Available,2016-07-15 07:02:35,NA,Friday,7,Morning
5658,City,NA,No Cars Available,2016-07-15 07:03:18,NA,Friday,7,Morning
5667,City,NA,No Cars Available,2016-07-15 07:07:53,NA,Friday,7,Morning
5680,City,NA,No Cars Available,2016-07-15 07:08:09,NA,Friday,7,Morning
5684,City,NA,No Cars Available,2016-07-15 07:19:18,NA,Friday,7,Morning
5695,City,NA,No Cars Available,2016-07-15 07:26:20,NA,Friday,7,Morning
5692,Airport,NA,No Cars Available,2016-07-15 07:27:30,NA,Friday,7,Morning
5693,City,NA,No Cars Available,2016-07-15 07:27:37,NA,Friday,7,Morning
5722,City,NA,No Cars Available,2016-07-15 07:39:22,NA,Friday,7,Morning
5712,City,NA,No Cars Available,2016-07-15 07:39:41,NA,Friday,7,Morning
5721,City,NA,No Cars Available,2016-07-15 07:41:08,NA,Friday,7,Morning
5727,City,NA,No Cars Available,2016-07-15 07:41:36,NA,Friday,7,Morning
5725,City,NA,No Cars Available,2016-07-15 07:42:22,NA,Friday,7,Morning
5726,City,NA,No Cars Available,2016-07-15 07:46:01,NA,Friday,7,Morning
5739,City,NA,No Cars Available,2016-07-15 07:50:44,NA,Friday,7,Morning
5744,City,NA,No Cars Available,2016-07-15 07:55:54,NA,Friday,7,Morning
5745,City,NA,No Cars Available,2016-07-15 07:58:18,NA,Friday,7,Morning
5747,City,NA,No Cars Available,2016-07-15 07:58:52,NA,Friday,7,Morning
5743,City,NA,No Cars Available,2016-07-15 07:59:34,NA,Friday,7,Morning
5758,City,NA,No Cars Available,2016-07-15 08:06:06,NA,Friday,8,Morning
5770,Airport,NA,No Cars Available,2016-07-15 08:16:05,NA,Friday,8,Morning
5762,City,NA,No Cars Available,2016-07-15 08:23:09,NA,Friday,8,Morning
5773,City,NA,No Cars Available,2016-07-15 08:24:44,NA,Friday,8,Morning
5776,City,NA,No Cars Available,2016-07-15 08:25:08,NA,Friday,8,Morning
5777,City,NA,No Cars Available,2016-07-15 08:27:07,NA,Friday,8,Morning
5779,City,NA,No Cars Available,2016-07-15 08:27:56,NA,Friday,8,Morning
5797,City,NA,No Cars Available,2016-07-15 08:39:22,NA,Friday,8,Morning
5803,City,NA,No Cars Available,2016-07-15 08:40:46,NA,Friday,8,Morning
5796,City,NA,No Cars Available,2016-07-15 08:40:52,NA,Friday,8,Morning
5804,City,NA,No Cars Available,2016-07-15 08:42:40,NA,Friday,8,Morning
5813,City,NA,No Cars Available,2016-07-15 08:46:26,NA,Friday,8,Morning
5810,City,NA,No Cars Available,2016-07-15 08:46:52,NA,Friday,8,Morning
5818,City,NA,No Cars Available,2016-07-15 08:49:20,NA,Friday,8,Morning
5819,City,NA,No Cars Available,2016-07-15 08:49:20,NA,Friday,8,Morning
5837,City,NA,No Cars Available,2016-07-15 08:59:46,NA,Friday,8,Morning
5829,City,NA,No Cars Available,2016-07-15 09:01:29,NA,Friday,9,Morning
5845,City,NA,No Cars Available,2016-07-15 09:06:22,NA,Friday,9,Morning
5841,City,NA,No Cars Available,2016-07-15 09:07:25,NA,Friday,9,Morning
5852,City,NA,No Cars Available,2016-07-15 09:07:28,NA,Friday,9,Morning
5840,City,NA,No Cars Available,2016-07-15 09:07:45,NA,Friday,9,Morning
5859,City,NA,No Cars Available,2016-07-15 09:11:55,NA,Friday,9,Morning
5858,City,NA,No Cars Available,2016-07-15 09:14:50,NA,Friday,9,Morning
5863,City,NA,No Cars Available,2016-07-15 09:15:16,NA,Friday,9,Morning
5882,City,NA,No Cars Available,2016-07-15 09:32:02,NA,Friday,9,Morning
5885,City,NA,No Cars Available,2016-07-15 09:34:14,NA,Friday,9,Morning
5881,City,NA,No Cars Available,2016-07-15 09:36:17,NA,Friday,9,Morning
5889,City,NA,No Cars Available,2016-07-15 09:38:50,NA,Friday,9,Morning
5909,City,NA,No Cars Available,2016-07-15 10:00:54,NA,Friday,10,Morning
5922,City,NA,No Cars Available,2016-07-15 10:07:19,NA,Friday,10,Morning
5931,City,NA,No Cars Available,2016-07-15 10:10:48,NA,Friday,10,Morning
5930,City,NA,No Cars Available,2016-07-15 10:12:03,NA,Friday,10,Morning
5934,Airport,NA,No Cars Available,2016-07-15 10:12:18,NA,Friday,10,Morning
5939,City,NA,No Cars Available,2016-07-15 10:18:54,NA,Friday,10,Morning
5937,City,NA,No Cars Available,2016-07-15 10:20:55,NA,Friday,10,Morning
5941,City,NA,No Cars Available,2016-07-15 10:23:54,NA,Friday,10,Morning
5946,City,NA,No Cars Available,2016-07-15 10:28:33,NA,Friday,10,Morning
5943,City,NA,No Cars Available,2016-07-15 10:29:08,NA,Friday,10,Morning
5954,City,NA,No Cars Available,2016-07-15 10:44:46,NA,Friday,10,Morning
5951,City,NA,No Cars Available,2016-07-15 10:49:35,NA,Friday,10,Morning
5959,City,NA,No Cars Available,2016-07-15 10:53:00,NA,Friday,10,Morning
5969,City,NA,No Cars Available,2016-07-15 10:55:41,NA,Friday,10,Morning
5965,City,NA,No Cars Available,2016-07-15 10:57:44,NA,Friday,10,Morning
5963,City,NA,No Cars Available,2016-07-15 10:58:18,NA,Friday,10,Morning
5968,City,NA,No Cars Available,2016-07-15 11:08:29,NA,Friday,11,Morning
5974,City,NA,No Cars Available,2016-07-15 11:14:55,NA,Friday,11,Morning
5975,City,NA,No Cars Available,2016-07-15 11:15:11,NA,Friday,11,Morning
5982,City,NA,No Cars Available,2016-07-15 11:38:24,NA,Friday,11,Morning
5985,City,NA,No Cars Available,2016-07-15 11:41:48,NA,Friday,11,Morning
5984,City,NA,No Cars Available,2016-07-15 11:44:53,NA,Friday,11,Morning
5995,City,NA,No Cars Available,2016-07-15 11:52:19,NA,Friday,11,Morning
5991,City,NA,No Cars Available,2016-07-15 11:52:45,NA,Friday,11,Morning
5997,City,NA,No Cars Available,2016-07-15 11:54:33,NA,Friday,11,Morning
5993,City,NA,No Cars Available,2016-07-15 11:56:37,NA,Friday,11,Morning
5999,City,NA,No Cars Available,2016-07-15 12:00:50,NA,Friday,12,Afternoon
5998,Airport,NA,No Cars Available,2016-07-15 12:05:38,NA,Friday,12,Afternoon
6005,City,NA,No Cars Available,2016-07-15 12:12:45,NA,Friday,12,Afternoon
